ID,Project,BAC,rCEAC,BACn,rCEACn,rTEACn,PD,AD,TP,TPn,dTPn,PV,EV,AC,WS,dWS,ddWS,WP,dWP,ddWP,ACn,dACn,TSn,TCn,CVn,SVn,dCVn,dSVn,CPI,SPI,CR,AVn,shift,num,den,I,ES,ESn,dESn,SVtn,dSVtn,SPIt,CRt,ED,cPF,sPF,F1,F2,F3,fCEACn,fTEACn
195,5,336410,350511,1,1.041916114,1.12,25,28,4,0.16,0.04,72907,75720,75107,0.216720668,0.011147112,-0.0131744,0.225082489,0.013935376,-0.013171428,0.223260307,0.011147112,-0.782083185,-3.588907015,0.001822181,0.00836182,0.002788264,0.002788264,1.008161689,1.038583401,1.047059996,0.010184002,4,2813,3750,0.750133333,4.750133333,0.190005333,0.050005333,0.030005333,-0.010005333,1.187533333,1.197225611,0.166173344,0.946573035,0.843744444,-0.065381528,0.145765584,0.172872388,0.991904385,0.842081626
196,5,336410,350511,1,1.041916114,1.12,25,28,5,0.2,0.04,76657,89351,87800,0.22786778,0.011147112,0,0.265601498,0.04051901,0.026583633,0.260991053,0.037730745,-0.877816291,-7.184397163,0.004610446,0.037733718,0.002788264,0.029371897,1.017665148,1.165594792,1.186185197,0.042344163,5,12694,17503,0.7252471,5.7252471,0.229009884,0.039004551,0.029009884,0.000995449,1.14504942,1.165276888,0.233118958,0.940421223,0.838032735,-0.105900538,0.119181951,0.133117327,0.982641493,0.873324751
197,5,336410,350511,1,1.041916114,1.12,25,28,6,0.24,0.04,94160,104366,103200,0.279896555,0.052028774,0.040881662,0.310234535,0.044633037,0.004114028,0.306768527,0.045777474,-0.885753478,-7.753001715,0.003466009,0.03033798,-0.001144437,-0.007395737,1.01129845,1.108389975,1.120913063,0.033803989,7,4865,19401,0.25076027,7.25076027,0.290030411,0.061020527,0.050030411,-0.021020527,1.208460045,1.22211377,0.266013594,0.938268011,0.806783624,-0.150533575,0.115067923,0.155586933,0.988827779,0.827499431
198,5,336410,350511,1,1.041916114,1.12,25,28,7,0.28,0.04,99501,124536,123370,0.295773015,0.01587646,-0.036152314,0.370191136,0.059956601,0.015323564,0.366725127,0.059956601,-0.953425205,-20.47084048,0.003466009,0.074418121,0,0.04408014,1.009451244,1.251605512,1.263434741,0.077884129,8,5634,18959,0.297167572,8.297167572,0.331886703,0.041856292,0.051886703,-0.001856292,1.185309653,1.196512304,0.350449543,0.932786243,0.795372973,-0.210490176,0.09974436,0.144377397,0.990637245,0.843661399
199,5,336410,350511,1,1.041916114,1.12,25,28,8,0.32,0.04,118902,144450,143342,0.353443715,0.057670699,0.041794239,0.42938676,0.059195624,-0.000760976,0.42609316,0.059368033,-0.956630656,-22.05776173,0.0032936,0.075943046,-0.000172409,0.001524925,1.007729765,1.214866024,1.224256653,0.079236646,9,6589,23595,0.279254079,9.279254079,0.371170163,0.03928346,0.051170163,0.00071654,1.15990676,1.168872567,0.388757128,0.926586507,0.786037296,-0.2696858,0.100505336,0.160461936,0.992329526,0.862138264
200,5,336410,350511,1,1.041916114,1.12,25,28,9,0.36,0.04,137861,161456,160454,0.409800541,0.056356826,-0.001313873,0.479938171,0.05055141,-0.008644214,0.476959662,0.050866502,-0.957533376,-22.54790419,0.002978508,0.07013763,-0.000315092,-0.005805416,1.00624478,1.171150652,1.17846423,0.073116138,10,0,52202,0,10,0.4,0.028829837,0.04,0.011170163,1.111111111,1.118049756,0.421614235,0.920534366,0.789473684,-0.320237211,0.10914955,0.168345174,0.993793975,0.9
201,5,336410,350511,1,1.041916114,1.12,25,28,10,0.4,0.04,161456,168204,168154,0.479938171,0.07013763,0.013780803,0.499997027,0.020058857,-0.030492554,0.499848399,0.022888737,-0.992590397,-133.96,0.000148628,0.020058857,-0.00282988,-0.050078773,1.000297346,1.041794669,1.042104442,0.020207485,10,6748,52202,0.129267078,10.12926708,0.405170683,0.005170683,0.005170683,0.034829317,1.012926708,1.013227898,0.416717867,0.922399469,0.826151829,-0.340296067,0.139642103,0.190193514,0.999702742,0.98723826
202,5,336410,350511,1,1.041916114,1.12,25,28,11,0.44,0.04,213658,213658,216154,0.635111917,0.155173746,0.085036117,0.635111917,0.13511489,0.115056033,0.642531435,0.142683036,1,1,-0.007419518,0,-0.007568146,-0.020058857,0.988452677,1,0.988452677,-0.007419518,11,0,10793,0,11,0.44,0.034829317,0,0.005170683,1,0.988452677,0.44,0.913625639,0.823529412,-0.475410957,0.024586071,0.044644927,1.011682221,1
203,5,336410,350511,1,1.041916114,1.12,25,28,12,0.48,0.04,224451,220826,224445,0.667194792,0.032082875,-0.123090871,0.65641925,0.021307333,-0.113807556,0.667176957,0.024645522,-0.001655172,-0.001657917,-0.010757706,-0.010775542,-0.003338189,-0.010775542,0.983875782,0.983849482,0.967985679,-0.021533248,11,7168,10793,0.664134161,11.66413416,0.466565366,0.026565366,-0.013434634,0.013434634,0.97201118,0.95633826,0.472247751,0.916853077,0.833491615,-0.49671829,0.138393627,0.273508516,1.016388469,1.028794751
204,5,336410,350511,1,1.041916114,1.12,25,28,13,0.52,0.04,236714,232461,237952,0.703647335,0.036452543,0.004369668,0.691005024,0.034585773,0.01327844,0.707327368,0.040150412,0.291088643,0.225459843,-0.016322345,-0.012642311,-0.005564638,-0.00186677,0.976923917,0.982033171,0.959371692,-0.028964656,12,8010,12263,0.653184376,12.65318438,0.506127375,0.039562009,-0.013872625,0.000437991,0.973321875,0.950861419,0.510657249,0.923506783,0.823121042,-0.531304063,0.125115187,0.14642252,1.023621167,1.027409355
205,5,336410,350511,1,1.041916114,1.12,25,28,14,0.56,0.04,247057,239401,245850,0.734392557,0.030745222,-0.005707321,0.711634613,0.020629589,-0.013956184,0.730804673,0.023477304,-0.157654127,-0.1871608,-0.01917006,-0.022757944,-0.002847716,-0.010115633,0.973768558,0.9690112,0.943592639,-0.041928005,13,2687,10343,0.259789229,13.25978923,0.530391569,0.024264194,-0.029608431,0.015735806,0.947127802,0.922283274,0.542646272,0.926887761,0.838586484,-0.551933652,0.139071371,0.173657145,1.026938066,1.055823721
206,5,336410,350511,1,1.041916114,1.12,25,28,15,0.6,0.04,252726,239401,245850,0.751244018,0.016851461,-0.013893761,0.711634613,0,-0.020629589,0.730804673,0,-0.516022514,-1.066211816,-0.01917006,-0.039609405,0,-0.016851461,0.973768558,0.947274914,0.922426527,-0.058779466,13,2687,10343,0.259789229,13.25978923,0.530391569,0,-0.069608431,0.04,0.883985949,0.860797723,0.568364949,0.926887761,0.903093136,-0.551933652,0.15970096,0.180330549,1.026938066,1.131239701
207,5,336410,350511,1,1.041916114,1.12,25,28,16,0.64,0.04,252726,247057,253850,0.751244018,0,-0.016851461,0.734392557,0.022757944,0.022757944,0.754585179,0.023780506,0.1982713,0.165464449,-0.020192622,-0.016851461,-0.001022562,0.022757944,0.973240102,0.977568592,0.951408957,-0.037044083,14,0,5669,0,14,0.56,0.029608431,-0.08,0.010391569,0.875,0.85158509,0.625643899,0.924395568,0.916666667,-0.574691597,0.136943016,0.136943016,1.027495679,1.142857143
208,5,336410,350511,1,1.041916114,1.12,25,28,17,0.68,0.04,258507,257249,265056,0.768428406,0.017184388,0.017184388,0.764688921,0.030296365,0.00753842,0.787895722,0.033310544,5.205882353,0.838862559,-0.023206801,-0.003739485,-0.003014179,0.013111976,0.970545847,0.995133594,0.965822777,-0.026946286,16,4523,5781,0.78239059,16.78239059,0.671295624,0.111295624,-0.008704376,-0.071295624,0.987199446,0.958122323,0.676690844,0.9263472,0.747055401,-0.604987961,0.129404596,0.15216254,1.030348029,1.012966532
209,5,336410,350511,1,1.041916114,1.12,25,28,18,0.72,0.04,267858,258542,267256,0.796224845,0.027796439,0.010612051,0.768532446,0.003843524,-0.02645284,0.794435362,0.006539639,-0.064620009,-0.069084232,-0.025902916,-0.027692399,-0.002696115,-0.023952915,0.967394558,0.965220378,0.933748941,-0.053595315,17,35,9351,0.003742915,17.00374292,0.680149717,0.008854093,-0.039850283,0.031145907,0.944652384,0.913851576,0.694958672,0.935295177,0.799625708,-0.608831485,0.155857436,0.1861538,1.033704388,1.058590458
210,5,336410,350511,1,1.041916114,1.12,25,28,19,0.76,0.04,277503,264153,274066,0.824895217,0.028670372,0.000873934,0.785211498,0.016679052,0.012835528,0.814678517,0.020243156,-0.257453184,-0.346716433,-0.029467019,-0.039683719,-0.003564103,-0.01199132,0.96382988,0.951892412,0.91746235,-0.069150739,17,5646,9351,0.603785691,17.60378569,0.704151428,0.024001711,-0.055848572,0.015998289,0.926515036,0.893002877,0.723438233,0.945215514,0.82180159,-0.625510538,0.143021908,0.146865432,1.037527494,1.079313298
211,5,336410,350511,1,1.041916114,1.12,25,28,20,0.8,0.04,288956,267644,277557,0.858939984,0.034044767,0.005374394,0.795588716,0.010377218,-0.006301834,0.825055736,0.010377218,-0.534862988,-1.149904166,-0.029467019,-0.063351268,0,-0.023667549,0.964284814,0.926244826,0.89316382,-0.092818287,17,9137,9351,0.977114747,17.97711475,0.71908459,0.014933162,-0.08091541,0.025066838,0.898855737,0.866752937,0.740995861,0.942593963,0.877860657,-0.635887756,0.149323742,0.166002794,1.037038006,1.112525579
212,5,336410,350511,1,1.041916114,1.12,25,28,21,0.84,0.04,295558,272872,283007,0.878564846,0.019624863,-0.014419904,0.811129277,0.015540561,0.005163342,0.841256205,0.01620047,-0.5532487,-1.238381845,-0.030126928,-0.06743557,-0.000659909,-0.004084302,0.964188165,0.923243492,0.890180448,-0.097562498,18,5014,9645,0.519854847,18.51985485,0.740794194,0.021709604,-0.099205806,0.018290396,0.88189785,0.85031547,0.775524533,0.941247926,0.925735022,-0.651428317,0.1441604,0.154537618,1.037141957,1.133918174
213,5,336410,350511,1,1.041916114,1.12,25,28,22,0.88,0.04,301706,276577,287407,0.896840165,0.018275319,-0.001349544,0.822142624,0.011013347,-0.004527214,0.854335483,0.013079278,-0.569023837,-1.320313943,-0.03219286,-0.074697542,-0.002065931,-0.007261972,0.962318246,0.916710307,0.882167055,-0.106890402,18,8719,9645,0.903991706,18.90399171,0.756159668,0.015365474,-0.123840332,0.024634526,0.85927235,0.826893461,0.80670507,0.948164934,1.016001382,-0.662441663,0.148687613,0.164228174,1.039157269,1.163775373
214,5,336410,350511,1,1.041916114,1.12,25,28,23,0.92,0.04,313983,282057,292887,0.933334324,0.036494159,0.01821884,0.83843227,0.016289647,0.0052763,0.87062513,0.016289647,-0.660778049,-1.947922438,-0.03219286,-0.094902054,0,-0.020204512,0.963023282,0.898319336,0.865102435,-0.127094914,19,4554,11453,0.397625076,19.39762508,0.775905003,0.019745335,-0.144094997,0.020254665,0.843375003,0.812189764,0.826453789,0.943235457,1.120474985,-0.67873131,0.143411314,0.15442466,1.038396494,1.185712164
215,5,336410,350511,1,1.041916114,1.12,25,28,24,0.96,0.04,328910,288205,299887,0.977705776,0.044371452,0.007877293,0.856707589,0.018275319,0.001985672,0.891433073,0.020807943,-0.71300823,-2.484420476,-0.034725484,-0.120998187,-0.002532624,-0.026096133,0.961045327,0.876242741,0.842108992,-0.155723671,19,10702,11453,0.934427661,19.93442766,0.797377106,0.021472103,-0.162622894,0.018527897,0.830601153,0.798245356,0.841193032,0.95221634,1.266393085,-0.697006629,0.141425641,0.157715288,1.040533648,1.203947282
216,5,336410,350511,1,1.041916114,1.12,25,28,25,1,0.04,336410,295180,307032,1,0.022294224,-0.022077227,0.877441218,0.020733629,0.00245831,0.912672037,0.021238964,-0.712539413,-2.478737766,-0.03523082,-0.122558782,-0.000505336,-0.001560596,0.96139816,0.877441218,0.843570372,-0.157789602,20,6224,6602,0.942744623,20.94274462,0.837709785,0.040332678,-0.162290215,-0.000332678,0.837709785,0.805372646,0.877441218,0.948273879,1.352418459,-0.717740257,0.138967332,0.15724265,1.040151772,1.193730834
217,5,336410,350511,1,1.041916114,1.12,25,28,26,1.04,0.04,336410,305206,317058,1,0,-0.022294224,0.907244137,0.029802919,0.00906929,0.942474956,0.029802919,-0.6201769,-1.63280459,-0.03523082,-0.092755863,0,0.029802919,0.962618827,0.907244137,0.873330286,-0.127986683,22,3500,12277,0.285085933,22.28508593,0.891403437,0.053693652,-0.148596563,-0.013693652,0.85711869,0.825078588,0.943533902,0.932771351,1.357457033,-0.747543176,0.129898041,0.15063167,1.038832788,1.166699562
218,5,336410,350511,1,1.041916114,1.12,25,28,27,1.08,0.04,336410,318423,334261,1,0,0,0.946532505,0.039288368,0.009485449,0.993611962,0.051137005,-0.119475177,-0.135686324,-0.047079457,-0.053467495,-0.011848637,0.039288368,0.952617864,0.946532505,0.901683774,-0.100546952,23,4440,14927,0.297447578,23.29744758,0.931897903,0.040494466,-0.148102097,-0.000494466,0.862868429,0.82198388,1.022255105,1.106892308,1.702552422,-0.786831545,0.120412592,0.150215511,1.049738869,1.158925239
219,5,336410,350511,1,1.041916114,1.12,25,28,28,1.12,0.04,336410,336410,350511,1,0,0,1,0.053467495,0.014179127,1.041916114,0.048304153,1,1,-0.041916114,0,0.005163342,0.053467495,0.959770164,1,0.959770164,-0.041916114,24,7500,7500,1,25,1,0.068102097,-0.12,-0.028102097,0.892857143,0.856937647,1.12,1,1,-0.84029904,0.106233465,0.145521833,1.041916114,1.12
220,6,241015,314856,1,1.306375122,1.333333333,36,48,1,0.027777778,0.027777778,31498,32740,32541,0.130688961,0.130688961,0.130688961,0.135842167,0.135842167,0.135842167,0.135016493,0.135016493,-0.839774557,-5.24120603,0.000825675,0.005153206,0.000825675,0.005153206,1.006115362,1.039431075,1.045787572,0.005978881,5,-82104,40496,-2.027459502,2.972540498,0.082570569,0.082570569,0.054792792,-0.054792792,2.972540498,2.99071866,0.028873085,0.737739759,0.702711904,0.508682032,0.03218057,0.628392424,0.993921808,0.336412574
221,6,241015,314856,1,1.306375122,1.333333333,36,48,2,0.055555556,0.027777778,52846,53191,52960,0.219264361,0.0885754,-0.042113561,0.220695807,0.08485364,-0.050988528,0.219737361,0.084720868,-0.330434783,-0.493506494,0.000958447,0.001431446,0.000132772,-0.00372176,1.004361782,1.006528403,1.010918661,0.002389893,7,-132281,-182982,0.722918101,7.722918101,0.214525503,0.131954933,0.158969947,-0.104177156,3.861459051,3.878301895,0.055918245,0.717170174,0.614719172,0.423828392,0.083169097,0.815223119,0.99565716,0.258969469
222,6,241015,314856,1,1.306375122,1.333333333,36,48,3,0.083333333,0.027777778,73822,74020,73628,0.306296289,0.087031927,-0.001543472,0.307117814,0.086422007,0.001568367,0.305491359,0.085753999,0.97979798,0.494897959,0.001626455,0.000821526,0.000668008,-0.000609921,1.005324061,1.002682127,1.008020469,0.00244798,10,61453,8213,7.482405942,17.48240594,0.485622387,0.271096884,0.402289054,-0.243319107,5.827468647,5.858494449,0.083556844,0.692270383,0.41150209,0.337406385,0.08160073,0.762666224,0.994704134,0.171601095
223,6,241015,314856,1,1.306375122,1.333333333,36,48,4,0.111111111,0.027777778,84426,84426,84027,0.35029355,0.043997262,-0.043034666,0.35029355,0.043175736,-0.043246271,0.348638052,0.043146692,1,1,0.001655499,0,2.90E-05,-0.000821526,1.004748474,1,1.004748474,0.001655499,13,25046,11054,2.265786141,15.26578614,0.424049615,-0.061572772,0.312938504,0.08935055,3.816446535,3.834568831,0.111111111,0.678376634,0.471232133,0.29423065,0.124847001,0.807480862,0.995273968,0.262023846
224,6,241015,314856,1,1.306375122,1.333333333,36,48,5,0.138888889,0.027777778,114844,114844,114487,0.476501463,0.126207912,0.082210651,0.476501463,0.126207912,0.083032176,0.475020227,0.126382175,1,1,0.001481236,0,-0.000174263,0,1.003118258,1,1.003118258,0.001481236,16,36214,24140,1.5001657,17.5001657,0.486115714,0.062066099,0.347226825,-0.034288321,3.50003314,3.510947146,0.138888889,0.629693216,0.430228705,0.168022737,0.041814825,0.681202415,0.996891435,0.28571158
225,6,241015,314856,1,1.306375122,1.333333333,36,48,6,0.166666667,0.027777778,155340,155340,154973,0.6445242,0.168022737,0.041814825,0.6445242,0.168022737,0.041814825,0.643001473,0.167981246,1,1,0.001522727,0,4.15E-05,0,1.002368154,1,1.002368154,0.001522727,25,2660,1860,1.430107527,26.43010753,0.734169654,0.24805394,0.567502987,-0.220276162,4.405017921,4.415449684,0.166666667,0.535860598,0.227854583,0,0,0.722419766,0.99763744,0.227013832
226,6,241015,314856,1,1.306375122,1.333333333,36,48,7,0.194444444,0.027777778,185472,185472,185113,0.769545464,0.125021264,-0.043001473,0.769545464,0.125021264,-0.043001473,0.76805593,0.125054457,1,1,0.001489534,0,-3.32E-05,0,1.001939356,1,1.001939356,0.001489534,32,12755,18560,0.687230603,32.6872306,0.907978628,0.173808974,0.713534183,-0.146031197,4.669604372,4.678660397,0.194444444,0.428100167,0.080799254,-0.125021264,0.043001473,0.807236064,0.998064398,0.214150905
227,6,241015,314856,1,1.306375122,1.333333333,36,48,8,0.222222222,0.027777778,2490,2490,2490,0.010331307,-0.759214157,-0.884235421,0.010331307,-0.759214157,-0.884235421,0.010331307,-0.757724623,1,1,0,0,-0.001489534,0,1,1,1,0,1,-29008,21348,-1.358815814,-0.358815814,-0.009967106,-0.917945734,-0.232189328,0.945723512,-0.044851977,-0.044851977,0.222222222,0.763607435,0.908970395,0.634192893,0.927236894,1.648470012,1,-22.29556136
228,6,241015,314856,1,1.306375122,1.333333333,36,48,9,0.25,0.027777778,3700,3700,3700,0.015351742,0.005020434,0.764234591,0.015351742,0.005020434,0.764234591,0.015351742,0.005020434,1,1,0,0,0,0,1,1,1,0,2,-49146,20976,-2.342963387,-0.342963387,-0.009526761,0.000440345,-0.259526761,0.027337433,-0.038107043,-0.038107043,0.25,0.762688169,0.931870856,0.629172458,0.163002303,0,1,-26.24186822
229,6,241015,314856,1,1.306375122,1.333333333,36,48,10,0.277777778,0.027777778,12567,7440,8020,0.052141983,0.036790241,0.031769807,0.030869448,0.015517706,0.010497272,0.033275937,0.017924196,-0.886873415,-7.839655172,-0.002406489,-0.021272535,-0.002406489,-0.021272535,0.927680798,0.592026737,0.549211836,-0.023679024,2,-45406,20976,-2.164664378,-0.164664378,-0.004574011,0.00495275,-0.282351788,0.022825028,-0.016466438,-0.015275598,0.164451871,0.761237273,0.951701694,0.613654752,0.152505031,0.753737319,1.077956989,-60.72958888
230,6,241015,314856,1,1.306375122,1.333333333,36,48,11,0.305555556,0.027777778,20780,16010,22797,0.0862187,0.034076717,-0.002713524,0.066427401,0.035557953,0.020040246,0.094587474,0.061311537,0.422851153,0.297185796,-0.028160073,-0.019791299,-0.025753584,0.001481236,0.702285388,0.770452358,0.541077434,-0.047951372,3,-57812,10604,-5.451904942,-2.451904942,-0.068108471,-0.06353446,-0.373664026,0.091312238,-0.222900449,-0.156539729,0.235415998,0.770409404,1.039240674,0.578096799,0.132464784,0.744194345,1.423922548,-4.486307692
231,6,241015,314856,1,1.306375122,1.333333333,36,48,12,0.333333333,0.027777778,39580,19300,28663,0.164222144,0.078003444,0.043926727,0.080078003,0.013650603,-0.02190735,0.118926208,0.024338734,-0.538313609,-1.165972445,-0.038848204,-0.08414414,-0.010688131,-0.064352841,0.673341939,0.48762001,0.328335003,-0.122992345,3,-54522,10604,-5.141644662,-2.141644662,-0.05949013,0.008618341,-0.392823463,0.019159437,-0.178470389,-0.120171597,0.162540003,0.774704483,1.05949013,0.564446196,0.154372135,0.786141941,1.485129534,-5.60317041
232,6,241015,314856,1,1.306375122,1.333333333,36,48,13,0.361111111,0.027777778,59380,32664,44343,0.246374707,0.082152563,0.004149119,0.135526834,0.055448831,0.041798228,0.183984399,0.065058191,-0.562846234,-1.287524617,-0.048457565,-0.110847873,-0.00960936,-0.026703732,0.736621338,0.550084203,0.405203762,-0.159305437,5,-82180,40496,-2.029336231,2.970663769,0.082518438,0.142008568,-0.278592673,-0.11423079,0.228512598,0.168327255,0.198641518,0.770206977,0.943695321,0.508997365,0.112573906,0.722436363,1.357549596,4.376126351
233,6,241015,314856,1,1.306375122,1.333333333,36,48,14,0.388888889,0.027777778,70434,43363,57143,0.292239072,0.045864365,-0.036288198,0.179918262,0.044391428,-0.011057403,0.237093127,0.053108728,-0.490968195,-0.964513788,-0.057174865,-0.11232081,-0.0087173,-0.001472937,0.758850603,0.615654371,0.467189691,-0.169495675,6,-111977,30132,-3.716215319,2.283784681,0.063438463,-0.019079975,-0.325450426,0.046857752,0.163127477,0.123789384,0.239421144,0.766946177,0.991653392,0.464605937,0.123631309,0.775291994,1.317782441,6.130175107
